sample_id,biosample.associated_studies,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url
nmdc:bsm-11-q1kss226,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_37_S29-D45_A_Rg80to1200-CE102040-soil-S1_Run27.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_37_S29-D45_A_Rg80to1200-CE102040-soil-S1_Run27.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-15T17:57:38Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_37_S29-D45_A_Rg80to1200-CE102040-soil-S1_Run27.raw
nmdc:bsm-11-ksnxcm30,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_44_S53-D45_B_Rg80to1200-CE205060-soil-S1_Run98.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_44_S53-D45_B_Rg80to1200-CE205060-soil-S1_Run98.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-16T08:58:08Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_44_S53-D45_B_Rg80to1200-CE205060-soil-S1_Run98.raw
nmdc:bsm-11-36k9py90,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_54_S53-D89_C_Rg80to1200-CE102040-soil-S1_Run206.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_54_S53-D89_C_Rg80to1200-CE102040-soil-S1_Run206.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-18T01:34:04Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_54_S53-D89_C_Rg80to1200-CE102040-soil-S1_Run206.raw
nmdc:bsm-11-ekqspq89,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_50_S40-D89_B_Rg80to1200-CE205060-soil-S1_Run145.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_50_S40-D89_B_Rg80to1200-CE205060-soil-S1_Run145.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-17T12:40:24Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_50_S40-D89_B_Rg80to1200-CE205060-soil-S1_Run145.raw
nmdc:bsm-11-t2ner660,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_11_S16-D45_B_Rg80to1200-CE205060-soil-S1_Run130.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_11_S16-D45_B_Rg80to1200-CE205060-soil-S1_Run130.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-16T15:43:54Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_11_S16-D45_B_Rg80to1200-CE205060-soil-S1_Run130.raw
nmdc:bsm-11-frvbjc93,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_18_S32-D45_C_Rg80to1200-CE102040-soil-S1_Run236.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_18_S32-D45_C_Rg80to1200-CE102040-soil-S1_Run236.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-18T07:54:31Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_18_S32-D45_C_Rg80to1200-CE102040-soil-S1_Run236.raw
nmdc:bsm-11-5ktpn654,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_52_S53-D89_A_Rg80to1200-CE102040-soil-S1_Run68.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_52_S53-D89_A_Rg80to1200-CE102040-soil-S1_Run68.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-16T02:37:30Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_52_S53-D89_A_Rg80to1200-CE102040-soil-S1_Run68.raw
nmdc:bsm-11-qn720m46,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_10_S16-D45_A_Rg80to1200-CE102040-soil-S1_Run54.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_10_S16-D45_A_Rg80to1200-CE102040-soil-S1_Run54.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-15T23:40:08Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_10_S16-D45_A_Rg80to1200-CE102040-soil-S1_Run54.raw
nmdc:bsm-11-5d48pv16,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_21_S16-D89_C_Rg80to1200-CE102040-soil-S1_Run221.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_21_S16-D89_C_Rg80to1200-CE102040-soil-S1_Run221.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-18T04:44:14Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_21_S16-D89_C_Rg80to1200-CE102040-soil-S1_Run221.raw
nmdc:bsm-11-s9pzk442,nmdc:sty-11-dwsv7q78,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_43_S53-D45_A_Rg80to1200-CE102040-soil-S1_Run24.raw,/Volumes/LaCie/nmdc_data/_kroeger_11_dwsv7q78/processed_20251027/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_43_S53-D45_A_Rg80to1200-CE102040-soil-S1_Run24.corems,ESI Orbitrap MS/MS Negative,C18,Q Exactive Orbitrap,EMSL,EMSL,2021-09-15T17:19:36Z,,https://massive.ucsd.edu/ProteoSAFe/result.jsp?view=download_detail&task=20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_43_S53-D45_A_Rg80to1200-CE102040-soil-S1_Run24.raw
