raw_file_path,biosample_id,biosample_name,match_confidence
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_67_BONA_Oea_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9117.d,nmdc:bsm-11-x462mz30,EMSL 67 BONA_Oea_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_60_TALL_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9198.d,nmdc:bsm-11-f3ebmn35,EMSL 87 TALL_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9564.d,nmdc:bsm-11-mt7hs697,EMSL 70 DCFS_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_05_CLBJ_A1_PRE_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9238.d,nmdc:bsm-11-ea81mj44,EMSL 68 CLBJ_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9601.d,nmdc:bsm-11-kag46n94,EMSL 65 BARR_Oaf_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_07_DCFS_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9121.d,nmdc:bsm-11-mt7hs697,EMSL 70 DCFS_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_25_TREE_A1_PRE_Met_SPE_r2_300SA_IATp03_9565.d,nmdc:bsm-11-ha7xvb59,EMSL 88 TREE_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_55_RMNP_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9102.d,nmdc:bsm-11-jexdz609,EMSL 82 RMNP_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_68_CLBJ_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9154.d,nmdc:bsm-11-ea81mj44,EMSL 68 CLBJ_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_13_KONZ_A1_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9091.d,nmdc:bsm-11-rn50jw68,EMSL 76 KONZ_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_50_MLBS_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9143.d,nmdc:bsm-11-pw5qbt83,EMSL 77 MLBS_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_15_MOAB_A_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9079.d,nmdc:bsm-11-f744kg86,EMSL 78 MOAB_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_39_BLAN_Ap1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9260.d,nmdc:bsm-11-kh27cs78,EMSL 66 BLAN_Ap1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_41_CLBJ_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9602.d,nmdc:bsm-11-ea81mj44,EMSL 68 CLBJ_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_14_MLBS_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9071.d,nmdc:bsm-11-pw5qbt83,EMSL 77 MLBS_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_02_BARR_Oaf_PRE_Met_SPE_r1_300SA_IATp03_9274.d,nmdc:bsm-11-kag46n94,EMSL 65 BARR_Oaf_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_63_WREF_A1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9264.d,nmdc:bsm-11-g8qs8k06,EMSL 90 WREF_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_04_BONA_Oea_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9103.d,nmdc:bsm-11-x462mz30,EMSL 67 BONA_Oea_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_05_CLBJ_A1_PRE_Met_SPE_r2_300SA_IATp03_9621.d,nmdc:bsm-11-ea81mj44,EMSL 68 CLBJ_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_42_CPER_A1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9290.d,nmdc:bsm-11-fs0nam69,EMSL 69 CPER_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_20_SERC_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9148.d,nmdc:bsm-11-2aew5811,EMSL 83 SERC_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_82_RMNP_A1_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9072.d,nmdc:bsm-11-jexdz609,EMSL 82 RMNP_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_50_MLBS_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9581.d,nmdc:bsm-11-pw5qbt83,EMSL 77 MLBS_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_44_DELA_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9578.d,nmdc:bsm-11-hmwb5933,EMSL 71 DELA_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_80_NIWO_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9569.d,nmdc:bsm-11-srrzgw96,EMSL 80 NIWO_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_03_BLAN_Ap1_PRE_Met_SPE_r1_300SA_IATp03_9247.d,nmdc:bsm-11-kh27cs78,EMSL 66 BLAN_Ap1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_16_NGPR_A_PRE_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9022.d,nmdc:bsm-11-feb57406,EMSL 79 NGPR_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_70_DCFS_A1_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9163.d,nmdc:bsm-11-mt7hs697,EMSL 70 DCFS_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_01_ABBY_A_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9113.d,nmdc:bsm-11-3ekzh153,EMSL 64 ABBY_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_59_STEI_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9195.d,nmdc:bsm-11-jwsqte26,EMSL 86 STEI_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_19_RMNP_A1_PRE_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9126.d,nmdc:bsm-11-jexdz609,EMSL 82 RMNP_A1_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_22_SOAP_A_PRE_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9085.d,nmdc:bsm-11-anhff417,EMSL 85 SOAP_A_POST_NotGr_MST+5_33,high
/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_53_NIWO_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9136.d,nmdc:bsm-11-srrzgw96,EMSL 80 NIWO_A_POST_NotGr_MST+5_33,high
